# ---------------------------------------------------
# Last Update: modified by Valminder Dec 14, 2007.
# ---------------------------------------------------
#
# Wilderness (Non-creature) Encounters
# Source: Freeplayers (?) Web Site
# Send additions to jimmyflowers@bigfoot.com
#
# Non-creature wilderness encouter
#
# -------------------------------------------------------------------------
#
# To call this table from another one:
#    [Wilderness Encounters.Start(%Bonus0Level%)
#
#    Parameters: (%Bonus0Level%)
#
#    Bonus0Level:  1= Yes, add 0-Level bonus spells.
#                  2= No 0-Level bonus spells.
#
# -------------------------------------------------------------------------
#
# Modified by Valminder April 2002, May 2003
#    I added some links to these other tables:
#        CoatsOfArms.Start
#        Creatures.Animal
#        Creatures.Animal2
#        Creatures.Battle
#        Creatures.Fantastic
#        Creatures.Humanoid
#        Creatures.Humanoid2
#        Creatures.Start
#        Jewelery.Start
#        Miscellaneous.Class
#        Miscellaneous.Color
#        Miscellaneous.Shape
#        Miscellaneous.Size A
#        Miscellaneous.Weapons
#        Names Generator.NAME Random
#        NPC Appearance.Generate
#        Religion.Deities
#        Rumors.Generate
#
# Modified by Larry Cormier December, 2005
#    Broke out Multiple Items into seprate entities.
#    Added Passive Tense sentence structure for consistency throughout entry
#       options
#    Added relevant variable Identifications and links to these other tables:
#       MonsterStats.tab
#       Random Treasure.tab
#
# Modified by Valminder, Jan 2006.
#    Modified the output of the Monster Stats. 
# Modified by Valminder, May 2006.
#    Added encounters from "Roleplaying Tips Weekly E-Zine Issue #301"
#       120 benign wilderness encounters.
#    Added links to
#       DUN Graffiti.Graffiti
#       Equipment.Weapons
#       Miscellaneous.ColorNoType
#       Miscellaneous.Size A
#       Religion.Deities(2)
# Modified by Valminder, Dec 2007.
#    Added link to: Spell Components.Generate
#

# Define Variables
%MonsterID%,0
%Chance%,0
%Bonus0Level%,1

@Bonus0Level,1,OPTIONAL: Bonus 0-level spells based on Prime Attribute? (same as 1st-level spells),Yes,No

:Start
1,{Status~Non-creature wilderness encounter} [Generate].
_{If~%MonsterID%!=0?[GenerateMonsterStats]}

:Chanceof
1,|Chance={Dice~1d100}|

:GenerateMonsterStats
1,<hr>[Monster Stats.DetermineRandomMonster(%MonsterID%,%Bonus0Level%,,99)]<hr>

;Generate
1,a [~Creatures.Start] kite stuck high in a tree
1,a full sized rusty iron tree, with nuts and bolts holding it together
1,a bone that has been crudely carved into a miniature [~Miscellaneous.Weapons]
1,a child throwing cats into a patch of catnip. [NPC]
1,a broken metal carriage at the foot of a cliff
1,a crude hut made from wooden shields
1,a crude mudbrick statue of some unknown creature
1,a crude wood replica of the party's most powerful enchanted weapon
1,a crude wooden toy of a [~Creatures.Start]
1,a crushed tin canteen, embossed with a [~Creatures.Start] head
1,a deer darting out in front of the PCs
1,a false portal
1,a field of wild tobacco
1,a field of cultivated tobacco
1,a floating stone
1,a standing stone
1,a flock of carrion birds
1,a folded (but damp) parchment with this written on it: [Rumors.Generate]
1,a fully armed war brigade asking for directions (<b>{Dice~1d30+10}</b>). [NPC]
1,a hollow stump containing <b>{Dice~1d10+10}</b> unrecognizable gold coins
1,a huge heap of dung (from [~Creatures.Start])
1,a line of [~Miscellaneous.Color] stones leading to a hornet's nest
1,a line of [~Miscellaneous.Color] stones leading to a [IdentifyMonsters={Dice~1d4}]'s den
_[Chanceof]{If~%Chance%<25?, and the den is occupied!/. The den is empty}
1,a lost goat
1,a lost lamb
1,a lost piece of jewelry ([Jewelry.Start])
1,a meteorite crater, filled with (growing) iridescent [~Miscellaneous.Color] wildflowers
1,a moaning hill
1,a pole decorated with flowing [~Miscellaneous.Color] silk streamers
1,a [~Miscellaneous.Color] dragon totem, half buried in soil
1,a ring of salt, killing the soil in a <b>{Dice~1d7+1}</b>ft radius
1,a ruined temple of a long and forgotten deity
1,a rusty tin can
1,a section of road that has been made impassible by recent rains
1,a sex hungry [IdentifyMonsters=5]
1,a squeaky abandoned windmill (heard for miles around)
1,a wagon with skis instead of wheels
1,an abandoned bandit hideout
1,an abandoned crop garden
1,an abandoned crop field
1,an abandoned mine construction site
1,an abandoned monster's nest
1,abandoned tents
1,an abandoned watch tower
1,an abandoned signal tower
1,a [~Creatures.Humanoid] turned to stone. [NPC]
1,[~Creatures.Animal] lair with dead occupant
1,an animal out of its natural terrain
1,an animal skull collection
1,<b>{Dice~1d4+1}</b> archery targets
1,an avalanche
1,a blocked trail
1,a baby left to the elements (<b>[Creatures.Humanoid]</b>)
1,a backpack with supplies
1,that bad weather has soaked the party's food
1,a bag of spell components. <ul>{Loop~{Dice~1d10+3},{Cap~[Spell Components.Generate]}.<br>}</ul>
1,a barely buried chest containing valuables?<br><br>[ValuablesBranch]
1,a barge on dried up river bed
1,a barrow that has been looted
1,a battle site ([~Creatures.Battle] vs [~Creatures.Battle])
1,a bear skeleton in steel trap
1,a bee's nest
1,a wasp's nest
1,a hornet's nest
1,the beginnings of a log cabin construction
1,<b>{Dice~1d8+1}</b> berry bushes
1,bird droppings
1,a blueberry bush with poisonous berries
1,bone trail signs
1,a bridge of piled stones
1,a burned-down building
1,a burned-down village
1,an empty burrow
1,an occupied burrow 
1,a bush decorated with flower garlands
1,a bush with out of season berries
1,a flooded camp
1,a campfire with roasting rabbits
1,a campsite with a tun of poisoned wine nearby
1,a campsite with a tun of poor wine nearby
1,a carnivorous raspberry bush
1,a carved, living tree
1,a sculpted, living tree
1,abandoned castle foundations, with moat
1,an operational catapult
1,a non-operational catapult
1,a cave carved as the mouth of a monster
1,a child's doll amid signs of a struggle ([~Creatures.Humanoid2] vs [~Creatures.Battle])
1,a circle of mushrooms
1,a clearing
1,a cliff, with rope and pitons
1,a ridge, with rope and pitons
1,a coat of arms banner on pole ([~CoatsOfArms.Start])
1,a cracked crystal ball
1,a copse of fruit trees
1,a cursed item, discarded
1,a trapped, cursed, item
1,the dead end to a trail
1,a dead tree across the path
1,a deadfall trap
1,a deer followed by a pack of <b>{Dice~1d10+6}</b> wolves
1,a defiled outdoor altar (God: [~Religion.Deities])
1,discarded monster eggs
1,a domestic animal alone ([~Creatures.Animal2])
1,a dried up lake, with the ruins of an aquatic village
1,a dried up stream bed
1,a dried up river bed
1,a dried up well
1,a drowned animal ([~Creatures.Animal]) on the riverbank
1,a drowned monster ([~Creatures.Fantastic]) on the riverbank
1,a druid grove (empty)
1,a druid grove (occupied). [NPC]
1,an easel, with paints and a half-completed portrait. [NPC]
1,an equipment strap
1,discarded wheel breaks
1,a pet cemetery
1,a potion
1,a tombstone, with the PC's God's name on it... [NPC]
1,a tombstone with a god's name on it (God: [~Religion.Deities]. [NPC]
1,a tombstone with the name <b>[Names Generator.NAME Random]</b>. [NPC]
1,a tombstone with no markings. [NPC]
1,a [IdentifyMonsters=5] bathing in a lake 
1,a fire pit with a burnt boar, covered in leaves
1,a fire pit with stacked wood
1,a fishing hole with small dock
1,an infestation of fleas
1,a fog bank
1,spoiled food
1,a foot bridge
1,a forgotten cemetery of [~Creatures.Humanoid]
1,a four leafed clover
1,a frequently used campsite (it's been <b>{Dice~1d9+1}</b> days since one <b>[Creatures.Humanoid]</b> has visited it)
1,a frequently used campsite (it's been <b>{Dice~1d9+1}</b> days since many <b>[Creatures.Humanoid]</b> have visited it)
1,fruit bearing trees
1,a giant sized fire pit
1,a giant sized spit
1,a giant wooden shield
1,an infestation of gnats
1,a half buried statue of a [~Creatures.Start]
1,a half cut tree with a rusted saw laying beside it
1,a half cut tree with a rusted saw left inside it
1,a healers bag
1,a hidden cache of [~Creatures.Humanoid] clothing and weapons
1,a [IdentifyMonsters=6] with saddle, grazing. The owner is nearby. [NPC]
1,a huge creature's skeleton ([~Creatures.Start])
1,a huge creature's corpse ([~Creatures.Start])
1,a huge hollow tree
1,a humanoid burial site ([~Creatures.Humanoid])
1,a humanoid skull collection ([~Creatures.Humanoid])
1,a humanoid territory marker ([~Creatures.Humanoid])
1,humanoid tracks ([~Creatures.Humanoid]-{Dice~1d24+1} hours old)
